_step,_timestamp,grad_norm,lr,loss_metrics/global_avg_loss,loss_metrics/global_max_loss,n_tokens_seen,throughput(tps),tflops,mfu(%),source
1200,1777615674.3299916,0.3839781880378723,2.28e-05,3.7060513496398926,5.193299293518066,120795955200.0,878.8107700813079,9.832212962188,3.2973112880792304,wandb
1225,1777616326.6571045,0.3933195173740387,2.28e-05,3.6893467903137207,5.47233772277832,123312537600.0,271.39531264410215,3.0363948664506273,1.0182793137940216,wandb
1250,1777616611.7294095,0.40668416023254395,2.28e-05,3.670816421508789,5.246143341064453,125829120000.0,2464.05277825368,27.56804136983857,9.245163255574512,wandb
1275,1777616867.7392192,0.3654688894748688,2.28e-05,3.6526594161987305,4.619966506958008,128345702400.0,680.005288940352,7.607959578894485,2.551390118909391,wandb
1300,1777617105.1426988,0.3596937656402588,2.28e-05,3.6377575397491455,4.993307113647461,130862284800.0,2779.7759750466103,31.10038054188089,10.429761460484395,wandb
1325,1777758084.7958503,0.3714406192302704,2.28e-05,3.6215660572052,4.533309459686279,133378867200.0,2387.3570757706834,26.70996303742616,8.957399820994672,wandb
1350,1777758305.3989346,0.3441571295261383,2.28e-05,3.604421615600586,4.417375564575195,135895449600.0,2384.4564602066066,26.677510692827788,8.946516667570274,wandb
1375,1777758568.4346821,0.3213171064853668,2.28e-05,3.591414213180542,4.909097671508789,138412032000.0,2034.58321165899,22.763097708136637,7.633786952473279,wandb
1400,1777758804.7839475,0.3375343382358551,2.28e-05,3.5745131969451904,5.067187309265137,140928614400.0,2242.336738766109,25.087462624572407,8.413281325312155,wandb
1425,1777759101.7373672,0.3538753390312195,2.28e-05,3.561923027038574,4.61964750289917,143445196800.0,1704.7503138344352,19.07289794755954,6.396248936096708,wandb
1450,1777759320.4057758,0.3814912736415863,2.28e-05,3.5538406372070312,4.925729751586914,145961779200.0,2677.8182604308945,29.959668573652557,10.047214574676365,wandb
1475,1777759544.041129,0.342157781124115,2.28e-05,3.5369362831115723,5.0730485916137695,148478361600.0,1618.1966051086922,18.104527365596876,6.071498113140692,wandb
1500,1777759755.033995,0.3988412916660309,2.28e-05,3.5300650596618652,4.801997184753418,150994944000.0,1906.0157274799835,21.32467327423516,7.151399809193088,wandb
1525,1777760024.5186656,0.419074684381485,2.28e-05,3.520331859588623,4.485658645629883,153511526400.0,2796.054266542979,31.282503513175453,10.490837856141965,wandb
1550,1777760220.1432354,0.33328089118003845,2.28e-05,3.501960515975952,5.204975605010986,156028108800.0,2078.5709677332648,23.255236630615972,7.798829677914116,wandb
1575,1777760387.0090895,0.35901814699172974,2.28e-05,3.4950015544891357,4.6589508056640625,158544691200.0,2417.433535478352,27.046461140387624,9.070247152269845,wandb
1600,1777760544.814413,0.3219269812107086,2.28e-05,3.4789538383483887,5.147241592407227,161061273600.0,2832.2479869967656,31.687442072772996,10.626637242167712,wandb
1625,1777760777.1916277,0.3104531466960907,2.28e-05,3.468689441680908,4.7143096923828125,163577856000.0,2886.257178463154,32.291701704643444,10.82928054462255,wandb
1650,1777760921.4527428,0.35573703050613403,2.28e-05,3.459846019744873,5.736045837402344,166094438400.0,2919.1250011388815,32.65942982445391,10.952601111931068,wandb
1675,1777761073.7397904,0.3808584213256836,2.28e-05,3.4530649185180664,4.543169975280762,168611020800.0,2594.582415031131,29.028418541313386,9.734912425051975,wandb
1700,1777761220.784817,0.35449686646461487,2.28e-05,3.4445338249206543,4.884293556213379,171127603200.0,2697.7209377930767,30.18234149597529,10.121889720866541,wandb
1725,1777761457.167503,0.35623228549957275,2.28e-05,3.4284067153930664,4.373615741729736,173644185600.0,2721.977723130475,30.453728565108854,10.212901545969821,wandb
1750,1777761618.8902652,0.31362101435661316,2.28e-05,3.4201207160949707,4.663815498352051,176160768000.0,2607.9238508591375,29.17768371050355,9.784969693866286,wandb
1775,1777761766.7747076,0.32383841276168823,2.28e-05,3.4101898670196533,4.15960693359375,178677350400.0,2491.0078571930244,27.869617187485527,9.346299119043213,wandb
1800,1777761921.6927865,0.40270546078681946,2.28e-05,3.406475305557251,5.166426658630371,181193932800.0,2546.5864064004095,28.491434933171433,9.554830675455092,wandb
1825,1777762152.1557832,0.2990361452102661,2.28e-05,3.393059492111206,4.684229850769043,183710515200.0,2863.15214899638,32.033200582503206,10.742590124948757,wandb
1850,1777762302.973681,0.346459299325943,2.28e-05,3.386974334716797,4.913998603820801,186227097600.0,2671.084628196188,29.884332098048645,10.021949884787304,wandb
1875,1777762452.7327874,0.33458811044692993,2.28e-05,3.3779921531677246,4.6364874839782715,188743680000.0,2800.9667497573932,31.337464811764033,10.509269567389529,wandb
1900,1777762599.2932832,0.35802966356277466,2.28e-05,3.3713138103485107,4.898090362548828,191260262400.0,2836.540010738251,31.73546161566179,10.642740980097772,wandb
1925,1777762832.4281478,0.32344767451286316,2.28e-05,3.36081600189209,5.154736042022705,193776844800.0,2882.708504846039,32.25199882897939,10.815965867591064,wandb
1950,1777762983.8158019,0.30832260847091675,2.28e-05,3.35610294342041,4.841823577880859,196293427200.0,2757.411987816826,30.850170266116347,10.345851442480855,wandb
1975,1777763136.6450522,0.30046194791793823,2.28e-05,3.3448901176452637,4.444248199462891,198810009600.0,2523.2032384370978,28.22982197282433,9.467096675939647,wandb
2000,1777763286.5241733,0.2896365821361542,2.28e-05,3.339365005493164,4.885502815246582,201326592000.0,2782.6939770937165,31.133027407995876,10.440709848255828,wandb
2025,1777763526.73818,0.3204779326915741,2.28e-05,3.3325846195220947,4.501162528991699,203843174400.0,2616.820820514909,29.27722379734793,9.818351258446974,wandb
2050,1777763674.8449206,0.2808244526386261,2.28e-05,3.320584535598755,4.28452205657959,206359756800.0,2576.872513843593,28.83027859362127,9.668464608201672,wandb
2075,1777763828.156128,0.2810918390750885,2.28e-05,3.317753791809082,5.022831439971924,208876339200.0,2736.415220750182,30.615256570989924,10.267071255187963,wandb
2100,1777763978.1983607,0.3056611716747284,2.28e-05,3.314223527908325,4.705943584442139,211392921600.0,2676.2090463599748,29.9416645436774,10.041176779167227,wandb
2125,1777764209.835383,0.30668261647224426,2.28e-05,3.3039770126342773,4.6261091232299805,213909504000.0,2872.040183866976,32.13264070617734,10.775938166080463,wandb
2150,1777764366.04907,0.295626699924469,2.28e-05,3.298647165298462,4.373320579528809,216426086400.0,2400.2867452773385,26.85462132843502,9.005912136349528,wandb
2175,1777764525.4597635,0.3003045916557312,2.28e-05,3.2937703132629395,4.637646675109863,218942668800.0,2633.166492455353,29.460100627036347,9.879680466548825,wandb
2200,1777764688.4017813,0.2838405668735504,2.28e-05,3.2877700328826904,4.468832015991211,221459251200.0,2510.293020321209,28.08538130570327,9.418657342496857,wandb
2225,1777764935.451079,0.2902727425098419,2.28e-05,3.2823803424835205,4.220649719238281,223975833600.0,2451.544637267883,27.428099177366292,9.198232521599166,wandb
2250,1777765100.7956307,0.30101242661476135,2.28e-05,3.2795300483703613,4.5099334716796875,226492416000.0,2406.201489876796,26.920796016432345,9.028104347457834,wandb
2275,1777765267.921602,0.3074095845222473,2.28e-05,3.2709743976593018,4.362897872924805,229008998400.0,2614.800161905846,29.254616489330587,9.810769716813839,wandb
2300,1777765438.860576,0.30648767948150635,2.28e-05,3.2667758464813232,4.619527816772461,231525580800.0,2380.594127226169,26.634298568343887,8.932025135868244,wandb
2325,1777765688.6476426,0.3091176748275757,2.28e-05,3.254498243331909,4.389101028442383,234042163200.0,2471.359979337626,27.649794984679048,9.272579984452483,wandb
2350,1777765853.66321,0.29555365443229675,2.28e-05,3.2555670738220215,4.396976470947266,236558745600.0,2729.223341550087,30.53479318763025,10.240087215760703,wandb
2375,1777766024.1586506,0.2765754759311676,2.28e-05,3.247279644012451,4.259217262268066,239075328000.0,2660.0597805605803,29.7609851233422,9.980584489874268,wandb
2400,1777766189.6922765,0.321083128452301,2.28e-05,3.245142698287964,4.534877300262451,241591910400.0,2507.8136331205114,28.057641701452937,9.409354644256572,wandb
2425,1777766446.238746,0.29577088356018066,2.28e-05,3.2406086921691895,4.581214904785156,244108492800.0,2452.2376890967626,27.435853102792976,9.200832862533058,wandb
2450,1777766612.932736,0.27901721000671387,2.28e-05,3.230926513671875,4.269909858703613,246625075200.0,2573.8860221641394,28.79686545941551,9.657259246294801,wandb
2475,1777766782.0922196,0.2771470546722412,2.28e-05,3.227257013320923,4.480494976043701,249141657600.0,2554.0305238840897,28.574720380854693,9.582761116733659,wandb
2500,1777766958.1630776,0.2858070731163025,2.28e-05,3.225224018096924,4.876017093658447,251658240000.0,2455.598825173154,27.473457791792086,9.213443895878076,wandb
2525,1777767216.134948,0.3132492005825043,2.28e-05,3.223627805709839,4.89945125579834,254174822400.0,2328.9400298856613,26.05638793876151,8.738218182158926,wandb
2550,1777767391.627337,0.30572178959846497,2.28e-05,3.212362051010132,4.538218975067139,256691404800.0,2334.5453723283244,26.119101007943808,8.759249511699906,wandb
2575,1777767555.4476166,0.2955920100212097,2.28e-05,3.2094616889953613,4.179767608642578,259207987200.0,2533.9830496861855,28.350427458671312,9.50754269062799,wandb
2600,1777767729.2805176,0.2596820592880249,2.28e-05,3.2073309421539307,4.68127965927124,261724569600.0,2542.7286415714557,28.448273917572134,9.540356283526455,wandb
2625,1777767970.3674073,0.27657145261764526,2.28e-05,3.202646255493164,4.737085342407227,264241152000.0,2324.390481718361,26.0054871897203,8.72114820869204,wandb
2650,1777768123.153376,0.3120773732662201,2.28e-05,3.1997570991516113,4.336208343505859,266757734400.0,2791.543075036766,31.232031901865778,10.473911797447046,wandb
2675,1777768277.8227556,0.27470889687538147,2.28e-05,3.190891981124878,4.416374683380127,269274316800.0,2745.0654663853584,30.712036287574897,10.299527107515406,wandb
2700,1777768432.7256598,0.26986223459243774,2.28e-05,3.187675952911377,4.572878360748291,271790899200.0,2623.7827617614703,29.35511461445762,9.844472567198238,wandb
2725,1777768693.6947138,0.2580762803554535,2.28e-05,3.182140350341797,3.955779790878296,274307481600.0,2854.2286999443713,31.9333642418215,10.709109209273286,wandb
2750,1777768852.318923,1.1039303541183472,2.28e-05,3.1810500621795654,5.299558639526367,276824064000.0,2383.1600369303046,26.66300619404865,8.941652467848776,wandb
2775,1777769004.7969992,0.26983916759490967,2.28e-05,3.177213430404663,5.098935127258301,279340646400.0,2646.324682501784,29.607315626144157,9.92905019442184,wandb
2800,1777769157.5178003,0.28380757570266724,2.28e-05,3.174994945526123,4.507028579711914,281857228800.0,2545.1151925198847,28.47497486158525,9.549310658745483,wandb
2825,1777769410.159139,0.2814643085002899,2.28e-05,3.1715166568756104,4.435667991638184,284373811200.0,2733.3605944661435,30.58108114077554,10.255610251215183,wandb
2850,1777769568.1862054,0.30172017216682434,2.28e-05,3.1639697551727295,4.606603622436523,286890393600.0,2280.4170842336744,25.513508912416775,8.556159356896293,wandb
2875,1777769720.9445987,0.2522001266479492,2.28e-05,3.162734270095825,4.832725524902344,289406976000.0,2754.570934012667,30.818384303778927,10.335191765679639,wandb
2900,1777769877.2351894,0.2812872529029846,2.28e-05,3.1578078269958496,4.43655252456665,291923558400.0,2501.562353913821,27.987701834374853,9.385899750216927,wandb
2925,1777770698.4834466,0.277681827545166,2.28e-05,3.1549463272094727,5.051602363586426,294440140800.0,1262.56382001826,14.125676174433552,4.737158529909089,wandb
2950,1777771023.945994,0.26164740324020386,2.28e-05,3.1491827964782715,4.459382057189941,296956723200.0,2536.918691610245,28.383271681296634,9.518557263484288,wandb
2975,1777771208.1915758,0.31192684173583984,2.28e-05,3.1478281021118164,4.7553815841674805,299473305600.0,2430.9171896766584,27.197317461338248,9.120838026558424,wandb
3000,1777771363.2592988,0.3183150887489319,2.28e-05,3.148177146911621,4.322476387023926,301989888000.0,2686.323816205372,30.054829487222946,10.07912754846022,wandb
3025,1777771605.1440518,0.2397499680519104,2.28e-05,3.1387767791748047,4.241805076599121,304506470400.0,2780.6446844503103,31.11009973985868,10.43302087129318,wandb
3050,1777771755.599738,0.3045279383659363,2.28e-05,3.140448570251465,4.604797840118408,307023052800.0,2634.957582417931,29.480139500643773,9.886400663151592,wandb
3075,1777771907.1740408,0.2584505081176758,2.28e-05,3.1300792694091797,4.229504585266113,309539635200.0,2747.704593726475,30.741563078706275,10.3094291531762,wandb
3100,1777772062.1917603,0.278852641582489,2.28e-05,3.131331205368042,4.68034553527832,312056217600.0,2587.5639112284152,28.949894897300872,9.708578892735364,wandb
3125,1777772319.1822438,0.2796240746974945,2.28e-05,3.128544807434082,4.736706256866455,314572800000.0,2407.1909094308544,26.931865730295264,9.03181666457468,wandb
3150,1777772490.6820533,0.2893435060977936,2.28e-05,3.1262316703796387,4.419342041015625,317089382400.0,2378.2228837538933,26.607768885733766,8.923128194531037,wandb
3175,1777772645.1363146,0.2946387827396393,2.28e-05,3.121518611907959,4.258738040924072,319605964800.0,2756.6374178807755,30.841504308865222,10.342945244377127,wandb
3200,1777772799.4566343,0.26562607288360596,2.28e-05,3.1157867908477783,4.062953948974609,322122547200.0,2732.3147397926314,30.569380025782927,10.251686188677416,wandb
3225,1777773040.2433236,0.26273488998413086,2.28e-05,3.1167984008789062,4.311849594116211,324639129600.0,2626.522997454126,29.38577261480767,9.854753972921744,wandb
3250,1777773229.485741,0.2945317327976227,2.28e-05,3.1139187812805176,4.358013153076172,327155712000.0,2459.4802192013112,27.516883172971102,9.228006944919159,wandb
3275,1777773384.0814545,0.27384695410728455,2.28e-05,3.114023447036743,4.334369659423828,329672294400.0,2495.923746388346,27.924616592491056,9.364743609582606,wandb
3300,1777773536.5689683,0.2517313063144684,2.28e-05,3.109355926513672,4.195705890655518,332188876800.0,2658.4477546013627,29.742949633710985,9.97453614411775,wandb
3325,1777773781.153828,0.2402908354997635,2.28e-05,3.107779026031494,4.776155471801758,334705459200.0,2440.492944370973,27.30445185549168,9.156766402860095,wandb
3350,1777773992.1665845,0.25933969020843506,2.28e-05,3.1040492057800293,4.173174858093262,337222041600.0,282.10344419084095,3.156198393420283,1.0584563851560767,wandb
3375,1777774151.771609,0.28186073899269104,2.28e-05,3.101609945297241,4.314117431640625,339738624000.0,2743.8089454915807,30.697978220196052,10.29481262213606,wandb
3400,1777774306.8195248,0.2913077771663666,2.28e-05,3.0951592922210693,4.337099075317383,342255206400.0,2682.7017556189453,30.014305551627114,10.065537522411008,wandb
3425,1777774571.7154915,0.28021079301834106,2.28e-05,3.0962610244750977,4.049105167388916,344771788800.0,2771.8858817562714,31.012105477255812,10.4001577112406,wandb
3450,1777774730.4459105,0.24023102223873138,2.28e-05,3.092653751373291,3.9566750526428223,347288371200.0,2712.8567228867605,30.351682004145484,10.178679415238092,wandb
3475,1777774886.2481506,0.2605344355106354,2.28e-05,3.084930181503296,4.354048728942871,349804953600.0,2660.995606373489,29.7714552256683,9.984095722464525,wandb
3500,1777775053.6042585,0.2884080708026886,2.28e-05,3.091987133026123,4.654712200164795,352321536000.0,2589.355140857769,28.969935333512595,9.715299613369984,wandb
3525,1777775298.3928776,0.263356477022171,2.28e-05,3.0854077339172363,4.5113606452941895,354838118400.0,2747.9043153197827,30.743797581633867,10.310178511612062,wandb
3550,1777775518.332127,0.2825997471809387,2.28e-05,3.081251859664917,4.302826404571533,357354700800.0,766.4130752302098,8.574697567681886,2.875593438681092,wandb
3575,1777776479.3156633,0.23691998422145844,2.28e-05,3.078726291656494,4.130087852478027,359871283200.0,1582.1868676139009,17.70164722368815,5.9363890339570595,wandb
3600,1777776763.8782556,0.26647183299064636,2.28e-05,3.077559471130371,4.435816764831543,362387865600.0,1299.937337211135,14.543814404751716,4.877384531126493,wandb
3625,1777777149.6215043,0.2808215320110321,2.28e-05,3.0766234397888184,4.175257682800293,364904448000.0,1278.1183044731486,14.299701128250808,4.795519190610381,wandb
3650,1777777475.9160311,0.25772660970687866,2.28e-05,3.0705039501190186,4.6515326499938965,367421030400.0,1465.9003771385226,16.400623638288092,5.5000803646173475,wandb
3675,1777777761.0480905,0.27951735258102417,2.28e-05,3.0681071281433105,4.675326347351074,369937612800.0,1466.063457048778,16.402448190810745,5.500692242904745,wandb
3700,1777778028.3098834,0.2732803225517273,2.28e-05,3.071605682373047,4.151352882385254,372454195200.0,1475.5152410546089,16.508195589888857,5.5361554793100405,wandb
3725,1777778342.6963923,0.24161437153816223,2.28e-05,3.062854290008545,4.384983062744141,374970777600.0,1831.2998083508596,20.488744933853994,6.871064551671288,wandb
3750,1777778554.7544224,0.23667721450328827,2.28e-05,3.060847282409668,4.287198543548584,377487360000.0,1639.8118524848726,18.346360673367233,6.152598847900134,wandb
3775,1777778743.6959984,0.24555480480194092,2.28e-05,3.0580077171325684,4.232973575592041,380003942400.0,2404.606048808714,26.902946080036422,9.02211822846345,wandb
3800,1777778942.4028063,0.28240346908569336,2.28e-05,3.0590648651123047,4.433047771453857,382520524800.0,1458.9427227524563,16.32278078295443,5.473975140231434,wandb
3825,1777779236.0428557,0.2602657973766327,2.28e-05,3.05592942237854,4.444354057312012,385037107200.0,2181.158217433128,24.402991893288604,8.183738588870073,wandb
3850,1777779409.2179203,0.24909871816635132,2.28e-05,3.0530807971954346,5.33156681060791,387553689600.0,2419.3288905819713,27.0676665416551,9.077358553257234,wandb
3875,1777779586.8578665,0.2616889178752899,2.28e-05,3.053438186645508,4.7538886070251465,390070272000.0,2676.3440025903633,29.943174445971422,10.041683136982819,wandb
3900,1777779789.4839625,0.2440982460975647,2.28e-05,3.048449754714966,4.1530351638793945,392586854400.0,2668.250993468811,29.85262914100131,10.011318044474276,wandb
3925,1777780052.7889638,0.26361367106437683,2.28e-05,3.045501708984375,4.058230400085449,395103436800.0,2363.9840462746565,26.448463507151658,8.869703861161671,wandb
3950,1777780228.5532708,0.22729942202568054,2.28e-05,3.044245719909668,3.982649803161621,397620019200.0,2746.2254024971626,30.72501375583321,10.303879205333402,wandb
3975,1777780417.3945763,0.27060624957084656,2.28e-05,3.0416152477264404,3.9941954612731934,400136601600.0,2732.5087869123267,30.571551042195672,10.252414256402544,wandb
4000,1777780606.572986,0.23943331837654114,2.28e-05,3.042238235473633,4.351500988006592,402653184000.0,2283.5348823115614,25.548391114272412,8.567857382394113,wandb
4025,1777780874.5899763,0.2569705545902252,2.28e-05,3.042550563812256,4.289437294006348,405169766400.0,2682.679006814863,30.01405103598622,10.065452168554359,wandb
