883	2.57961
884	2.56849
885	2.57170
886	2.56982
887	2.57198
888	2.56980
889	2.56966
890	2.57078
891	2.57232
892	2.57132
893	2.57256
894	2.57127
895	2.57222
896	2.57307
897	2.57461
898	2.57296
899	2.57540
900	2.57254
901	2.57054
902	2.57296
903	2.56935
904	2.57204
905	2.57242
906	2.57251
907	2.56784
908	2.57187
909	2.57096
910	2.57000
911	2.57046
912	2.56908
913	2.56744
914	2.56757
915	2.57332
916	2.57082
917	2.57346
918	2.56387
919	2.57033
920	2.56658
921	2.57085
922	2.57392
923	2.57178
924	2.57877
925	2.56774
926	2.57398
927	2.56872
928	2.56934
929	2.56496
930	2.57144
931	2.57011
932	2.57168
933	2.56601
934	2.56512
935	2.57353
936	2.57287
937	2.56909
938	2.56678
939	2.57052
940	2.56912
941	2.56967
942	2.56703
943	2.56844
944	2.56843
945	2.57199
946	2.56967
947	2.57456
948	2.57365
949	2.57023
950	2.56561
951	2.56584
952	2.56521
953	2.57006
954	2.57140
955	2.57020
956	2.57219
957	2.57048
958	2.57171
959	2.57298
960	2.56752
961	2.56684
962	2.56901
963	2.57320
964	2.56842
965	2.57147
966	2.56818
967	2.56989
968	2.56925
969	2.57112
970	2.57120
971	2.57196
972	2.56978
973	2.56889
974	2.56896
975	2.56843
976	2.56981
977	2.56622
978	2.56828
979	2.56605
980	2.57173
981	2.56982
982	2.56536
983	2.56756
984	2.56698
985	2.57284
986	2.56799
987	2.56796
988	2.56773
989	2.56872
990	2.56520
991	2.56606
992	2.56566
993	2.56230
994	2.56956
995	2.56971
996	2.56807
997	2.56576
998	2.56881
999	2.56687
1000	2.56793
1001	2.57348
1002	2.56872
1003	2.56582
1004	2.56629
1005	2.57006
1006	2.56443
1007	2.56464
1008	2.56703
1009	2.56530
1010	2.57069
1011	2.57091
1012	2.56690
1013	2.56752
1014	2.56280
1015	2.56754
1016	2.56556
1017	2.56672
1018	2.56546
1019	2.56997
1020	2.57061
1021	2.56533
1022	2.56716
1023	2.56906
1024	2.56481
1025	2.56621
1026	2.56805
1027	2.56324
1028	2.56709
1029	2.56714
1030	2.56609
1031	2.56869
1032	2.56825
1033	2.56888
1034	2.56915
1035	2.57013
1036	2.56256
1037	2.56590
1038	2.56594
1039	2.56430
1040	2.56702
1041	2.56632
1042	2.56394
1043	2.56939
1044	2.56083
1045	2.56662
1046	2.57082
1047	2.56561
1048	2.56500
1049	2.56589
1050	2.56264
1051	2.56922
1052	2.56612
1053	2.56083
1054	2.56136
1055	2.56537
1056	2.56752
1057	2.56927
1058	2.56108
1059	2.56557
1060	2.56716
1061	2.56684
1062	2.56602
1063	2.56668
1064	2.56546
1065	2.56422
1066	2.56599
1067	2.56994
1068	2.56533
1069	2.56641
1070	2.56108
1071	2.56458
1072	2.56175
1073	2.56395
1074	2.56665
1075	2.56657
1076	2.56779
1077	2.56107
1078	2.56544
1079	2.57093
1080	2.56611
1081	2.56918
1082	2.55997
1083	2.56473
1084	2.56239
1085	2.56787
1086	2.56399
1087	2.56395
1088	2.56587
1089	2.56216
1090	2.56512
1091	2.56765
1092	2.55931
1093	2.56120
1094	2.56421
1095	2.56710
1096	2.56234
1097	2.56142
1098	2.56580
1099	2.56176
1100	2.56049
1101	2.56727
1102	2.56476
1103	2.56212
1104	2.56353
1105	2.56328
1106	2.57082
1107	2.56634
1108	2.56798
1109	2.56221
1110	2.56710
1111	2.56198
1112	2.56244
1113	2.56391
1114	2.56253
1115	2.56264
1116	2.56291
1117	2.56666
1118	2.56580
1119	2.56490
1120	2.56527
1121	2.56619
1122	2.56308
1123	2.56516
1124	2.56591
1125	2.56515
1126	2.56726
1127	2.56697
1128	2.56618
1129	2.56272
1130	2.56385
1131	2.56183
1132	2.56706
1133	2.56419
1134	2.56654
1135	2.56486
1136	2.56128
1137	2.55838
1138	2.56538
1139	2.56345
1140	2.55785
1141	2.56095
1142	2.56227
1143	2.56042
1144	2.56228
1145	2.56353
1146	2.56379
1147	2.56017
1148	2.55908
1149	2.55618
1150	2.56168
1151	2.55913
1152	2.56137
1153	2.56114
1154	2.56677
1155	2.56985
1156	2.55732
1157	2.56444
1158	2.56365
1159	2.56255
1160	2.56354
1161	2.56136
1162	2.56226
1163	2.56311
1164	2.55836
1165	2.55627
1166	2.55981
1167	2.55918
1168	2.56370
1169	2.56292
1170	2.56682
1171	2.56161
1172	2.56258
1173	2.56450
1174	2.56098
1175	2.55951
1176	2.56291
1177	2.56149
1178	2.56519
1179	2.56154
1180	2.56281
1181	2.56470
1182	2.56120
1183	2.56599
1184	2.56164
1185	2.56287
1186	2.56060
1187	2.56131
1188	2.55670
1189	2.55838
1190	2.56104
1191	2.56366
1192	2.56037
1193	2.55786
1194	2.55843
1195	2.55969
1196	2.56119
1197	2.56297
1198	2.56430
1199	2.56156
1200	2.56330
1201	2.55645
1202	2.56144
1203	2.56414
1204	2.56042
1205	2.55989
1206	2.55746
1207	2.56121
1208	2.56025
1209	2.56079
1210	2.55875
1211	2.56231
1212	2.55984
1213	2.56055
1214	2.56043
1215	2.55918
1216	2.55873
1217	2.56365
1218	2.55611
1219	2.56149
1220	2.55988
1221	2.55871
1222	2.56219
1223	2.56433
1224	2.55693
1225	2.55984
1226	2.55934
1227	2.56261
1228	2.56130
1229	2.56036
1230	2.56063
1231	2.55829
1232	2.55672
1233	2.56042
1234	2.56063
1235	2.56348
1236	2.56262
1237	2.55752
1238	2.55494
1239	2.56014
1240	2.55868
1241	2.56414
1242	2.56004
1243	2.55968
1244	2.55879
1245	2.55513
1246	2.56061
1247	2.55966
1248	2.55796
1249	2.55732
1250	2.56195
1251	2.56083
1252	2.55971
1253	2.55856
1254	2.55999
1255	2.55877
1256	2.55813
1257	2.56060
1258	2.56347
1259	2.56260
1260	2.55391
1261	2.55917
1262	2.56048
1263	2.55323
1264	2.55429
1265	2.55721
1266	2.55930
1267	2.55875
1268	2.55856
1269	2.55577
1270	2.56114
1271	2.55976
1272	2.56051
1273	2.55648
1274	2.55756
1275	2.55554
1276	2.55632
1277	2.55901
1278	2.55910
1279	2.55884
1280	2.55808
1281	2.55666
1282	2.56084
1283	2.55869
1284	2.55999
1285	2.55554
1286	2.55740
1287	2.55814
1288	2.55468
1289	2.56018
1290	2.55716
1291	2.55965
1292	2.56048
1293	2.55411
1294	2.55755
